Pixel Value, K index, L index
134, 3, 5
112, 3, 5
 93, 3, 5
 89, 3, 5
 96, 3, 5
 99, 3, 5
169, 3, 6
155, 3, 6
142, 3, 6
115, 3, 6
 95, 3, 6
 93, 3, 6
101, 3, 6
104, 3, 6
167, 3, 6
153, 3, 6
135, 3, 6
113, 3, 6
 95, 3, 6
 91, 3, 6
 97, 3, 6
102, 3, 6
165, 3, 6
149, 3, 6
133, 3, 6
112, 3, 6
 93, 3, 6
 89, 3, 6
 95, 3, 6
100, 3, 6
160, 3, 6
147, 3, 6
131, 3, 6
112, 3, 6
 93, 3, 6
 90, 3, 6
 94, 3, 6
102, 3, 6
158, 3, 6
147, 3, 6
135, 3, 6
116, 3, 6
 95, 3, 6
 89, 3, 6
 95, 3, 6
101, 3, 6
158, 3, 6
149, 3, 6
135, 3, 6
115, 3, 6
 93, 3, 6
 88, 3, 6
 96, 3, 6
 99, 3, 6
160, 3, 6
150, 3, 6
133, 3, 6
110, 3, 6
 90, 3, 6
 85, 3, 6
 93, 3, 6
 99, 3, 6
161, 3, 6
151, 3, 6
134, 3, 6
112, 3, 6
 93, 3, 6
 89, 3, 6
 96, 3, 6
 99, 3, 6
169, 3, 7
155, 3, 7
142, 3, 7
115, 3, 7
 95, 3, 7
 93, 3, 7
101, 3, 7
104, 3, 7
167, 3, 7
153, 3, 7
135, 3, 7
113, 3, 7
 95, 3, 7
 91, 3, 7
 97, 3, 7
102, 3, 7
165, 3, 7
149, 3, 7
133, 3, 7
112, 3, 7
 93, 3, 7
 89, 3, 7
 95, 3, 7
100, 3, 7
160, 3, 7
147, 3, 7
131, 3, 7
112, 3, 7
 93, 3, 7
 90, 3, 7
 94, 3, 7
102, 3, 7
158, 3, 7
147, 3, 7
135, 3, 7
116, 3, 7
 95, 3, 7
 89, 3, 7
 95, 3, 7
101, 3, 7
158, 3, 7
149, 3, 7
135, 3, 7
115, 3, 7
 93, 3, 7
 88, 3, 7
 96, 3, 7
 99, 3, 7
160, 3, 7
150, 3, 7
133, 3, 7
110, 3, 7
 90, 3, 7
 85, 3, 7
 93, 3, 7
 99, 3, 7
161, 3, 7
151, 3, 7
134, 3, 7
112, 3, 7
 93, 3, 7
 89, 3, 7
 96, 3, 7
 99, 3, 7
169, 4, 0
155, 4, 0
142, 4, 0
115, 4, 0
 95, 4, 0
 93, 4, 0
101, 4, 0
104, 4, 0
167, 4, 0
153, 4, 0
135, 4, 0
113, 4, 0
 95, 4, 0
 91, 4, 0
 97, 4, 0
102, 4, 0
165, 4, 0
149, 4, 0
133, 4, 0
112, 4, 0
 93, 4, 0
 89, 4, 0
 95, 4, 0
100, 4, 0
160, 4, 0
147, 4, 0
131, 4, 0
112, 4, 0
 93, 4, 0
 90, 4, 0
 94, 4, 0
102, 4, 0
158, 4, 0
147, 4, 0
135, 4, 0
116, 4, 0
 95, 4, 0
 89, 4, 0
 95, 4, 0
101, 4, 0
158, 4, 0
149, 4, 0
135, 4, 0
115, 4, 0
 93, 4, 0
 88, 4, 0
 96, 4, 0
 99, 4, 0
160, 4, 0
150, 4, 0
133, 4, 0
110, 4, 0
 90, 4, 0
 85, 4, 0
 93, 4, 0
 99, 4, 0
161, 4, 0
151, 4, 0
134, 4, 0
112, 4, 0
 93, 4, 0
 89, 4, 0
 96, 4, 0
 99, 4, 0
169, 4, 1
155, 4, 1
142, 4, 1
115, 4, 1
 95, 4, 1
 93, 4, 1
101, 4, 1
104, 4, 1
167, 4, 1
153, 4, 1
135, 4, 1
113, 4, 1
 95, 4, 1
 91, 4, 1
 97, 4, 1
102, 4, 1
165, 4, 1
149, 4, 1
133, 4, 1
112, 4, 1
 93, 4, 1
 89, 4, 1
 95, 4, 1
100, 4, 1
160, 4, 1
147, 4, 1
131, 4, 1
112, 4, 1
 93, 4, 1
 90, 4, 1
 94, 4, 1
102, 4, 1
158, 4, 1
147, 4, 1
135, 4, 1
116, 4, 1
 95, 4, 1
 89, 4, 1
 95, 4, 1
101, 4, 1
158, 4, 1
149, 4, 1
135, 4, 1
115, 4, 1
 93, 4, 1
 88, 4, 1
 96, 4, 1
 99, 4, 1
160, 4, 1
150, 4, 1
133, 4, 1
110, 4, 1
 90, 4, 1
 85, 4, 1
 93, 4, 1
 99, 4, 1
161, 4, 1
151, 4, 1
134, 4, 1
112, 4, 1
 93, 4, 1
 89, 4, 1
 96, 4, 1
 99, 4, 1
169, 4, 2
155, 4, 2
142, 4, 2
115, 4, 2
 95, 4, 2
 93, 4, 2
101, 4, 2
104, 4, 2
167, 4, 2
153, 4, 2
135, 4, 2
113, 4, 2
 95, 4, 2
 91, 4, 2
 97, 4, 2
102, 4, 2
165, 4, 2
149, 4, 2
133, 4, 2
112, 4, 2
 93, 4, 2
 89, 4, 2
 95, 4, 2
100, 4, 2
160, 4, 2
147, 4, 2
131, 4, 2
112, 4, 2
 93, 4, 2
 90, 4, 2
 94, 4, 2
102, 4, 2
158, 4, 2
147, 4, 2
135, 4, 2
116, 4, 2
 95, 4, 2
 89, 4, 2
 95, 4, 2
101, 4, 2
158, 4, 2
149, 4, 2
135, 4, 2
115, 4, 2
 93, 4, 2
 88, 4, 2
 96, 4, 2
 99, 4, 2
160, 4, 2
150, 4, 2
133, 4, 2
110, 4, 2
 90, 4, 2
 85, 4, 2
 93, 4, 2
 99, 4, 2
161, 4, 2
151, 4, 2
134, 4, 2
112, 4, 2
 93, 4, 2
 89, 4, 2
 96, 4, 2
 99, 4, 2
169, 4, 3
155, 4, 3
142, 4, 3
115, 4, 3
 95, 4, 3
 93, 4, 3
101, 4, 3
104, 4, 3
167, 4, 3
153, 4, 3
135, 4, 3
113, 4, 3
 95, 4, 3
 91, 4, 3
 97, 4, 3
102, 4, 3
165, 4, 3
149, 4, 3
133, 4, 3
112, 4, 3
 93, 4, 3
 89, 4, 3
 95, 4, 3
100, 4, 3
160, 4, 3
147, 4, 3
131, 4, 3
112, 4, 3
 93, 4, 3
 90, 4, 3
 94, 4, 3
102, 4, 3
158, 4, 3
147, 4, 3
135, 4, 3
116, 4, 3
 95, 4, 3
 89, 4, 3
 95, 4, 3
101, 4, 3
158, 4, 3
149, 4, 3
135, 4, 3
115, 4, 3
 93, 4, 3
 88, 4, 3
 96, 4, 3
 99, 4, 3
160, 4, 3
150, 4, 3
133, 4, 3
110, 4, 3
 90, 4, 3
 85, 4, 3
 93, 4, 3
 99, 4, 3
161, 4, 3
151, 4, 3
134, 4, 3
112, 4, 3
 93, 4, 3
 89, 4, 3
 96, 4, 3
 99, 4, 3
169, 4, 4
155, 4, 4
142, 4, 4
115, 4, 4
 95, 4, 4
 93, 4, 4
101, 4, 4
104, 4, 4
167, 4, 4
153, 4, 4
135, 4, 4
113, 4, 4
 95, 4, 4
 91, 4, 4
 97, 4, 4
102, 4, 4
165, 4, 4
149, 4, 4
133, 4, 4
112, 4, 4
 93, 4, 4
 89, 4, 4
 95, 4, 4
100, 4, 4
160, 4, 4
147, 4, 4
131, 4, 4
112, 4, 4
 93, 4, 4
 90, 4, 4
 94, 4, 4
102, 4, 4
158, 4, 4
147, 4, 4
135, 4, 4
116, 4, 4
 95, 4, 4
 89, 4, 4
 95, 4, 4
101, 4, 4
158, 4, 4
149, 4, 4
135, 4, 4
115, 4, 4
 93, 4, 4
 88, 4, 4
 96, 4, 4
 99, 4, 4
160, 4, 4
150, 4, 4
133, 4, 4
110, 4, 4
 90, 4, 4
 85, 4, 4
 93, 4, 4
 99, 4, 4
161, 4, 4
151, 4, 4
134, 4, 4
112, 4, 4
 93, 4, 4
 89, 4, 4
 96, 4, 4
 99, 4, 4
169, 4, 5
155, 4, 5
142, 4, 5
115, 4, 5
 95, 4, 5
 93, 4, 5
101, 4, 5
104, 4, 5
167, 4, 5
153, 4, 5
135, 4, 5
113, 4, 5
 95, 4, 5
 91, 4, 5
 97, 4, 5
102, 4, 5
165, 4, 5
149, 4, 5
133, 4, 5
112, 4, 5
 93, 4, 5
 89, 4, 5
 95, 4, 5
100, 4, 5
160, 4, 5
147, 4, 5
131, 4, 5
112, 4, 5
 93, 4, 5
 90, 4, 5
 94, 4, 5
102, 4, 5
158, 4, 5
147, 4, 5
135, 4, 5
116, 4, 5
 95, 4, 5
 89, 4, 5
 95, 4, 5
101, 4, 5
158, 4, 5
149, 4, 5
135, 4, 5
115, 4, 5
 93, 4, 5
 88, 4, 5
 96, 4, 5
 99, 4, 5
160, 4, 5
150, 4, 5
133, 4, 5
110, 4, 5
 90, 4, 5
 85, 4, 5
 93, 4, 5
 99, 4, 5
161, 4, 5
151, 4, 5
134, 4, 5
112, 4, 5
 93, 4, 5
 89, 4, 5
 96, 4, 5
 99, 4, 5
169, 4, 6
155, 4, 6
142, 4, 6
115, 4, 6
 95, 4, 6
 93, 4, 6
101, 4, 6
104, 4, 6
167, 4, 6
153, 4, 6
135, 4, 6
113, 4, 6
 95, 4, 6
 91, 4, 6
 97, 4, 6
102, 4, 6
165, 4, 6
149, 4, 6
133, 4, 6
112, 4, 6
 93, 4, 6
 89, 4, 6
 95, 4, 6
100, 4, 6
160, 4, 6
147, 4, 6
131, 4, 6
112, 4, 6
 93, 4, 6
 90, 4, 6
 94, 4, 6
102, 4, 6
158, 4, 6
147, 4, 6
135, 4, 6
116, 4, 6
 95, 4, 6
 89, 4, 6
 95, 4, 6
101, 4, 6
158, 4, 6
149, 4, 6
135, 4, 6
115, 4, 6
 93, 4, 6
 88, 4, 6
 96, 4, 6
 99, 4, 6
160, 4, 6
150, 4, 6
133, 4, 6
110, 4, 6
 90, 4, 6
 85, 4, 6
 93, 4, 6
 99, 4, 6
161, 4, 6
151, 4, 6
134, 4, 6
112, 4, 6
 93, 4, 6
 89, 4, 6
 96, 4, 6
 99, 4, 6
169, 4, 7
155, 4, 7
142, 4, 7
115, 4, 7
 95, 4, 7
 93, 4, 7
101, 4, 7
104, 4, 7
167, 4, 7
153, 4, 7
135, 4, 7
113, 4, 7
 95, 4, 7
 91, 4, 7
 97, 4, 7
102, 4, 7
165, 4, 7
149, 4, 7
133, 4, 7
112, 4, 7
 93, 4, 7
 89, 4, 7
 95, 4, 7
100, 4, 7
160, 4, 7
147, 4, 7
131, 4, 7
112, 4, 7
 93, 4, 7
 90, 4, 7
 94, 4, 7
102, 4, 7
158, 4, 7
147, 4, 7
135, 4, 7
116, 4, 7
 95, 4, 7
 89, 4, 7
 95, 4, 7
101, 4, 7
158, 4, 7
149, 4, 7
135, 4, 7
115, 4, 7
 93, 4, 7
 88, 4, 7
 96, 4, 7
 99, 4, 7
160, 4, 7
150, 4, 7
133, 4, 7
110, 4, 7
 90, 4, 7
 85, 4, 7
 93, 4, 7
 99, 4, 7
161, 4, 7
151, 4, 7
134, 4, 7
112, 4, 7
 93, 4, 7
 89, 4, 7
 96, 4, 7
 99, 4, 7
169, 5, 0
155, 5, 0
142, 5, 0
115, 5, 0
 95, 5, 0
 93, 5, 0
101, 5, 0
104, 5, 0
167, 5, 0
153, 5, 0
135, 5, 0
113, 5, 0
 95, 5, 0
 91, 5, 0
 97, 5, 0
102, 5, 0
165, 5, 0
149, 5, 0
133, 5, 0
112, 5, 0
 93, 5, 0
 89, 5, 0
 95, 5, 0
100, 5, 0
160, 5, 0
147, 5, 0
131, 5, 0
112, 5, 0
 93, 5, 0
 90, 5, 0
 94, 5, 0
102, 5, 0
158, 5, 0
147, 5, 0
135, 5, 0
116, 5, 0
 95, 5, 0
 89, 5, 0
 95, 5, 0
101, 5, 0
158, 5, 0
149, 5, 0
135, 5, 0
115, 5, 0
 93, 5, 0
 88, 5, 0
 96, 5, 0
 99, 5, 0
160, 5, 0
150, 5, 0
133, 5, 0
110, 5, 0
 90, 5, 0
 85, 5, 0
 93, 5, 0
 99, 5, 0
161, 5, 0
151, 5, 0
134, 5, 0
112, 5, 0
 93, 5, 0
 89, 5, 0
 96, 5, 0
 99, 5, 0
169, 5, 1
155, 5, 1
142, 5, 1
115, 5, 1
 95, 5, 1
 93, 5, 1
101, 5, 1
104, 5, 1
167, 5, 1
153, 5, 1
135, 5, 1
113, 5, 1
 95, 5, 1
 91, 5, 1
 97, 5, 1
102, 5, 1
165, 5, 1
149, 5, 1
133, 5, 1
112, 5, 1
 93, 5, 1
 89, 5, 1
 95, 5, 1
100, 5, 1
160, 5, 1
147, 5, 1
131, 5, 1
112, 5, 1
 93, 5, 1
 90, 5, 1
 94, 5, 1
102, 5, 1
158, 5, 1
147, 5, 1
135, 5, 1
116, 5, 1
 95, 5, 1
 89, 5, 1
 95, 5, 1
101, 5, 1
158, 5, 1
149, 5, 1
135, 5, 1
115, 5, 1
 93, 5, 1
 88, 5, 1
 96, 5, 1
 99, 5, 1
160, 5, 1
150, 5, 1
133, 5, 1
110, 5, 1
 90, 5, 1
 85, 5, 1
 93, 5, 1
 99, 5, 1
161, 5, 1
151, 5, 1
134, 5, 1
112, 5, 1
 93, 5, 1
 89, 5, 1
 96, 5, 1
 99, 5, 1
169, 5, 2
155, 5, 2
142, 5, 2
115, 5, 2
 95, 5, 2
 93, 5, 2
101, 5, 2
104, 5, 2
167, 5, 2
153, 5, 2
135, 5, 2
113, 5, 2
 95, 5, 2
 91, 5, 2
 97, 5, 2
102, 5, 2
165, 5, 2
149, 5, 2
133, 5, 2
112, 5, 2
 93, 5, 2
 89, 5, 2
 95, 5, 2
100, 5, 2
160, 5, 2
147, 5, 2
131, 5, 2
112, 5, 2
 93, 5, 2
 90, 5, 2
 94, 5, 2
102, 5, 2
158, 5, 2
147, 5, 2
135, 5, 2
116, 5, 2
 95, 5, 2
 89, 5, 2
 95, 5, 2
101, 5, 2
158, 5, 2
149, 5, 2
135, 5, 2
115, 5, 2
 93, 5, 2
 88, 5, 2
 96, 5, 2
 99, 5, 2
160, 5, 2
150, 5, 2
133, 5, 2
110, 5, 2
 90, 5, 2
 85, 5, 2
 93, 5, 2
 99, 5, 2
161, 5, 2
151, 5, 2
134, 5, 2
112, 5, 2
 93, 5, 2
 89, 5, 2
 96, 5, 2
 99, 5, 2
169, 5, 3
155, 5, 3
142, 5, 3
115, 5, 3
 95, 5, 3
 93, 5, 3
101, 5, 3
104, 5, 3
167, 5, 3
153, 5, 3
135, 5, 3
113, 5, 3
 95, 5, 3
 91, 5, 3
 97, 5, 3
102, 5, 3
165, 5, 3
149, 5, 3
133, 5, 3
112, 5, 3
 93, 5, 3
 89, 5, 3
 95, 5, 3
100, 5, 3
160, 5, 3
147, 5, 3
131, 5, 3
112, 5, 3
 93, 5, 3
 90, 5, 3
 94, 5, 3
102, 5, 3
158, 5, 3
147, 5, 3
135, 5, 3
116, 5, 3
 95, 5, 3
 89, 5, 3
 95, 5, 3
101, 5, 3
158, 5, 3
149, 5, 3
135, 5, 3
115, 5, 3
 93, 5, 3
 88, 5, 3
 96, 5, 3
 99, 5, 3
160, 5, 3
150, 5, 3
133, 5, 3
110, 5, 3
 90, 5, 3
 85, 5, 3
 93, 5, 3
 99, 5, 3
161, 5, 3
151, 5, 3
134, 5, 3
112, 5, 3
 93, 5, 3
 89, 5, 3
 96, 5, 3
 99, 5, 3
169, 5, 4
155, 5, 4
142, 5, 4
115, 5, 4
 95, 5, 4
 93, 5, 4
101, 5, 4
104, 5, 4
167, 5, 4
153, 5, 4
135, 5, 4
113, 5, 4
 95, 5, 4
 91, 5, 4
 97, 5, 4
102, 5, 4
165, 5, 4
149, 5, 4
133, 5, 4
112, 5, 4
 93, 5, 4
 89, 5, 4
 95, 5, 4
100, 5, 4
160, 5, 4
147, 5, 4
131, 5, 4
112, 5, 4
 93, 5, 4
 90, 5, 4
 94, 5, 4
102, 5, 4
158, 5, 4
147, 5, 4
135, 5, 4
116, 5, 4
 95, 5, 4
 89, 5, 4
 95, 5, 4
101, 5, 4
158, 5, 4
149, 5, 4
135, 5, 4
115, 5, 4
 93, 5, 4
 88, 5, 4
 96, 5, 4
 99, 5, 4
160, 5, 4
150, 5, 4
133, 5, 4
110, 5, 4
 90, 5, 4
 85, 5, 4
 93, 5, 4
 99, 5, 4
161, 5, 4
151, 5, 4
134, 5, 4
112, 5, 4
 93, 5, 4
 89, 5, 4
 96, 5, 4
 99, 5, 4
169, 5, 5
155, 5, 5
142, 5, 5
115, 5, 5
 95, 5, 5
 93, 5, 5
101, 5, 5
104, 5, 5
167, 5, 5
153, 5, 5
135, 5, 5
113, 5, 5
 95, 5, 5
 91, 5, 5
 97, 5, 5
102, 5, 5
165, 5, 5
149, 5, 5
133, 5, 5
112, 5, 5
 93, 5, 5
 89, 5, 5
 95, 5, 5
100, 5, 5
160, 5, 5
147, 5, 5
131, 5, 5
112, 5, 5
 93, 5, 5
 90, 5, 5
 94, 5, 5
102, 5, 5
158, 5, 5
147, 5, 5
135, 5, 5
116, 5, 5
 95, 5, 5
 89, 5, 5
 95, 5, 5
101, 5, 5
158, 5, 5
149, 5, 5
135, 5, 5
115, 5, 5
 93, 5, 5
 88, 5, 5
 96, 5, 5
 99, 5, 5
160, 5, 5
150, 5, 5
133, 5, 5
110, 5, 5
 90, 5, 5
 85, 5, 5
 93, 5, 5
 99, 5, 5
161, 5, 5
151, 5, 5
134, 5, 5
112, 5, 5
 93, 5, 5
 89, 5, 5
 96, 5, 5
 99, 5, 5
169, 5, 6
155, 5, 6
142, 5, 6
115, 5, 6
 95, 5, 6
 93, 5, 6
101, 5, 6
104, 5, 6
167, 5, 6
153, 5, 6
135, 5, 6
113, 5, 6
 95, 5, 6
 91, 5, 6
 97, 5, 6
102, 5, 6
165, 5, 6
149, 5, 6
133, 5, 6
112, 5, 6
 93, 5, 6
 89, 5, 6
 95, 5, 6
100, 5, 6
160, 5, 6
147, 5, 6
131, 5, 6
112, 5, 6
 93, 5, 6
 90, 5, 6
 94, 5, 6
102, 5, 6
158, 5, 6
147, 5, 6
135, 5, 6
116, 5, 6
 95, 5, 6
 89, 5, 6
 95, 5, 6
101, 5, 6
158, 5, 6
149, 5, 6
135, 5, 6
115, 5, 6
 93, 5, 6
 88, 5, 6
 96, 5, 6
 99, 5, 6
160, 5, 6
150, 5, 6
133, 5, 6
110, 5, 6
 90, 5, 6
 85, 5, 6
 93, 5, 6
 99, 5, 6
161, 5, 6
151, 5, 6
134, 5, 6
112, 5, 6
 93, 5, 6
 89, 5, 6
 96, 5, 6
 99, 5, 6
169, 5, 7
155, 5, 7
142, 5, 7
115, 5, 7
 95, 5, 7
 93, 5, 7
101, 5, 7
104, 5, 7
167, 5, 7
153, 5, 7
135, 5, 7
113, 5, 7
 95, 5, 7
 91, 5, 7
 97, 5, 7
102, 5, 7
165, 5, 7
149, 5, 7
133, 5, 7
112, 5, 7
 93, 5, 7
 89, 5, 7
 95, 5, 7
100, 5, 7
160, 5, 7
147, 5, 7
131, 5, 7
112, 5, 7
 93, 5, 7
 90, 5, 7
 94, 5, 7
102, 5, 7
158, 5, 7
147, 5, 7
135, 5, 7
116, 5, 7
 95, 5, 7
 89, 5, 7
 95, 5, 7
101, 5, 7
158, 5, 7
149, 5, 7
135, 5, 7
115, 5, 7
 93, 5, 7
 88, 5, 7
 96, 5, 7
 99, 5, 7
160, 5, 7
150, 5, 7
133, 5, 7
110, 5, 7
 90, 5, 7
 85, 5, 7
 93, 5, 7
 99, 5, 7
161, 5, 7
151, 5, 7
134, 5, 7
112, 5, 7
 93, 5, 7
 89, 5, 7
 96, 5, 7
 99, 5, 7
169, 6, 0
155, 6, 0
142, 6, 0
115, 6, 0
 95, 6, 0
 93, 6, 0
101, 6, 0
104, 6, 0
167, 6, 0
153, 6, 0
135, 6, 0
113, 6, 0
 95, 6, 0
 91, 6, 0
 97, 6, 0
102, 6, 0
165, 6, 0
149, 6, 0
133, 6, 0
112, 6, 0
 93, 6, 0
 89, 6, 0
 95, 6, 0
100, 6, 0
160, 6, 0
147, 6, 0
131, 6, 0
112, 6, 0
 93, 6, 0
 90, 6, 0
 94, 6, 0
102, 6, 0
158, 6, 0
147, 6, 0
135, 6, 0
116, 6, 0
 95, 6, 0
 89, 6, 0
 95, 6, 0
101, 6, 0
158, 6, 0
149, 6, 0
135, 6, 0
115, 6, 0
 93, 6, 0
 88, 6, 0
 96, 6, 0
 99, 6, 0
160, 6, 0
150, 6, 0
133, 6, 0
110, 6, 0
 90, 6, 0
 85, 6, 0
 93, 6, 0
 99, 6, 0
161, 6, 0
151, 6, 0
134, 6, 0
112, 6, 0
 93, 6, 0
 89, 6, 0
 96, 6, 0
 99, 6, 0
169, 6, 1
155, 6, 1
142, 6, 1
115, 6, 1
 95, 6, 1
 93, 6, 1
101, 6, 1
104, 6, 1
167, 6, 1
153, 6, 1
135, 6, 1
113, 6, 1
 95, 6, 1
 91, 6, 1
 97, 6, 1
102, 6, 1
165, 6, 1
149, 6, 1
133, 6, 1
112, 6, 1
 93, 6, 1
 89, 6, 1
 95, 6, 1
100, 6, 1
160, 6, 1
147, 6, 1
131, 6, 1
112, 6, 1
 93, 6, 1
 90, 6, 1
 94, 6, 1
102, 6, 1
158, 6, 1
147, 6, 1
135, 6, 1
116, 6, 1
 95, 6, 1
 89, 6, 1
 95, 6, 1
101, 6, 1
158, 6, 1
149, 6, 1
135, 6, 1
115, 6, 1
 93, 6, 1
 88, 6, 1
 96, 6, 1
 99, 6, 1
160, 6, 1
150, 6, 1
133, 6, 1
110, 6, 1
 90, 6, 1
 85, 6, 1
 93, 6, 1
 99, 6, 1
161, 6, 1
151, 6, 1
134, 6, 1
112, 6, 1
 93, 6, 1
 89, 6, 1
 96, 6, 1
 99, 6, 1
169, 6, 2
155, 6, 2
142, 6, 2
115, 6, 2
 95, 6, 2
 93, 6, 2
101, 6, 2
104, 6, 2
167, 6, 2
153, 6, 2
135, 6, 2
113, 6, 2
 95, 6, 2
 91, 6, 2
 97, 6, 2
102, 6, 2
165, 6, 2
149, 6, 2
133, 6, 2
112, 6, 2
 93, 6, 2
 89, 6, 2
 95, 6, 2
100, 6, 2
160, 6, 2
147, 6, 2
131, 6, 2
112, 6, 2
 93, 6, 2
 90, 6, 2
 94, 6, 2
102, 6, 2
158, 6, 2
147, 6, 2
135, 6, 2
116, 6, 2
 95, 6, 2
 89, 6, 2
 95, 6, 2
101, 6, 2
158, 6, 2
149, 6, 2
135, 6, 2
115, 6, 2
 93, 6, 2
 88, 6, 2
 96, 6, 2
 99, 6, 2
160, 6, 2
150, 6, 2
133, 6, 2
110, 6, 2
 90, 6, 2
 85, 6, 2
 93, 6, 2
 99, 6, 2
161, 6, 2
151, 6, 2
134, 6, 2
112, 6, 2
 93, 6, 2
 89, 6, 2
 96, 6, 2
 99, 6, 2
169, 6, 3
155, 6, 3
142, 6, 3
115, 6, 3
 95, 6, 3
 93, 6, 3
101, 6, 3
104, 6, 3
167, 6, 3
153, 6, 3
135, 6, 3
113, 6, 3
 95, 6, 3
 91, 6, 3
 97, 6, 3
102, 6, 3
165, 6, 3
149, 6, 3
133, 6, 3
112, 6, 3
 93, 6, 3
 89, 6, 3
 95, 6, 3
100, 6, 3
160, 6, 3
147, 6, 3
131, 6, 3
112, 6, 3
 93, 6, 3
 90, 6, 3
 94, 6, 3
102, 6, 3
158, 6, 3
147, 6, 3
135, 6, 3
116, 6, 3
 95, 6, 3
 89, 6, 3
 95, 6, 3
101, 6, 3
158, 6, 3
149, 6, 3
135, 6, 3
115, 6, 3
 93, 6, 3
 88, 6, 3
 96, 6, 3
 99, 6, 3
160, 6, 3
150, 6, 3
133, 6, 3
110, 6, 3
 90, 6, 3
 85, 6, 3
 93, 6, 3
 99, 6, 3
161, 6, 3
151, 6, 3
134, 6, 3
112, 6, 3
 93, 6, 3
 89, 6, 3
 96, 6, 3
 99, 6, 3
169, 6, 4
155, 6, 4
142, 6, 4
115, 6, 4
 95, 6, 4
 93, 6, 4
101, 6, 4
104, 6, 4
167, 6, 4
153, 6, 4
135, 6, 4
113, 6, 4
 95, 6, 4
 91, 6, 4
 97, 6, 4
102, 6, 4
165, 6, 4
149, 6, 4
133, 6, 4
112, 6, 4
 93, 6, 4
 89, 6, 4
 95, 6, 4
100, 6, 4
160, 6, 4
147, 6, 4
131, 6, 4
112, 6, 4
 93, 6, 4
 90, 6, 4
 94, 6, 4
102, 6, 4
158, 6, 4
147, 6, 4
135, 6, 4
116, 6, 4
 95, 6, 4
 89, 6, 4
 95, 6, 4
101, 6, 4
158, 6, 4
149, 6, 4
135, 6, 4
115, 6, 4
 93, 6, 4
 88, 6, 4
 96, 6, 4
 99, 6, 4
160, 6, 4
150, 6, 4
133, 6, 4
110, 6, 4
 90, 6, 4
 85, 6, 4
 93, 6, 4
 99, 6, 4
161, 6, 4
151, 6, 4
134, 6, 4
112, 6, 4
 93, 6, 4
 89, 6, 4
 96, 6, 4
 99, 6, 4
169, 6, 5
155, 6, 5
142, 6, 5
115, 6, 5
 95, 6, 5
 93, 6, 5
101, 6, 5
104, 6, 5
167, 6, 5
153, 6, 5
135, 6, 5
113, 6, 5
 95, 6, 5
 91, 6, 5
 97, 6, 5
102, 6, 5
165, 6, 5
149, 6, 5
133, 6, 5
112, 6, 5
 93, 6, 5
 89, 6, 5
 95, 6, 5
100, 6, 5
160, 6, 5
147, 6, 5
131, 6, 5
112, 6, 5
 93, 6, 5
 90, 6, 5
 94, 6, 5
102, 6, 5
158, 6, 5
147, 6, 5
135, 6, 5
116, 6, 5
 95, 6, 5
 89, 6, 5
 95, 6, 5
101, 6, 5
158, 6, 5
149, 6, 5
135, 6, 5
115, 6, 5
 93, 6, 5
 88, 6, 5
 96, 6, 5
 99, 6, 5
160, 6, 5
150, 6, 5
133, 6, 5
110, 6, 5
 90, 6, 5
 85, 6, 5
 93, 6, 5
 99, 6, 5
161, 6, 5
151, 6, 5
134, 6, 5
112, 6, 5
 93, 6, 5
 89, 6, 5
 96, 6, 5
 99, 6, 5
169, 6, 6
155, 6, 6
142, 6, 6
115, 6, 6
 95, 6, 6
 93, 6, 6
101, 6, 6
104, 6, 6
167, 6, 6
153, 6, 6
135, 6, 6
113, 6, 6
 95, 6, 6
 91, 6, 6
 97, 6, 6
102, 6, 6
165, 6, 6
149, 6, 6
133, 6, 6
112, 6, 6
 93, 6, 6
 89, 6, 6
 95, 6, 6
100, 6, 6
160, 6, 6
147, 6, 6
131, 6, 6
112, 6, 6
 93, 6, 6
 90, 6, 6
 94, 6, 6
102, 6, 6
158, 6, 6
147, 6, 6
135, 6, 6
116, 6, 6
 95, 6, 6
 89, 6, 6
 95, 6, 6
101, 6, 6
158, 6, 6
149, 6, 6
135, 6, 6
115, 6, 6
 93, 6, 6
 88, 6, 6
 96, 6, 6
 99, 6, 6
160, 6, 6
150, 6, 6
133, 6, 6
110, 6, 6
 90, 6, 6
 85, 6, 6
 93, 6, 6
 99, 6, 6
161, 6, 6
151, 6, 6
134, 6, 6
112, 6, 6
 93, 6, 6
 89, 6, 6
 96, 6, 6
 99, 6, 6
169, 6, 7
155, 6, 7
142, 6, 7
115, 6, 7
 95, 6, 7
 93, 6, 7
101, 6, 7
104, 6, 7
167, 6, 7
153, 6, 7
135, 6, 7
113, 6, 7
 95, 6, 7
 91, 6, 7
 97, 6, 7
102, 6, 7
165, 6, 7
149, 6, 7
133, 6, 7
112, 6, 7
 93, 6, 7
 89, 6, 7
 95, 6, 7
100, 6, 7
160, 6, 7
147, 6, 7
131, 6, 7
112, 6, 7
 93, 6, 7
 90, 6, 7
 94, 6, 7
102, 6, 7
158, 6, 7
147, 6, 7
135, 6, 7
116, 6, 7
 95, 6, 7
 89, 6, 7
 95, 6, 7
101, 6, 7
158, 6, 7
149, 6, 7
135, 6, 7
115, 6, 7
 93, 6, 7
 88, 6, 7
 96, 6, 7
 99, 6, 7
160, 6, 7
150, 6, 7
133, 6, 7
110, 6, 7
 90, 6, 7
 85, 6, 7
 93, 6, 7
 99, 6, 7
161, 6, 7
